,uid,worker_id,worker_gid,prompt_id,prompt,archetype,specificity,reasoning,complexity,is_correct,experiment,is_compatible,type_1_error,type_2_error,actual_verdict,agent_verdict,missing,software_name,gpu_count,node_count,low_latency_req,mpi_req,gpu_logic,is_satisfied,is_justified,is_justified_reason,is_rigorous,has_software,has_compute,has_parallel,has_storage,has_network,has_temporal,has_container
15406,experiment_1_worker_92_prompt_36,92,worker_92_experiment_1,36,I need to run a job with keras-cv with support for low latency MPI to run on CPU OR 2 GPU per node,cloud,1,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested package keras-cv is not installed in any conda environment.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",2,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: keras-cv is missing,keras-cv,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
15407,experiment_1_worker_92_prompt_42,92,worker_92_experiment_1,42,I need to request 1 cores to run streamlit >= 0.10.12 to run on CPU OR 5 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Streamlit is not installed in any conda environment and the cluster does not have enough GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: streamlit@0.10.12 is missing|compute: Not enough GPUs per node. Need 5 have 2,streamlit,5,1,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15408,experiment_1_worker_92_prompt_32,92,worker_92_experiment_1,32,I need to run nccl-tests <= 2.19.0 for a 1 cores workload to run on CPU  AND 2 GPU per node,cloud,3,"{'verdict': 'READY', 'reasoning': 'Cluster has the requested A100 GPUs and CPU resources. nccl-tests is not pre-installed but can be installed by the user.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,False,1,False,1,0,INCOMPATIBLE,READY,software: nccl-tests@2.19.0 is missing,nccl-tests,2,1,False,0,AND,False,False,Agent said READY but constraints failed,False,1,1,0,0,0,0,0
15409,experiment_1_worker_92_prompt_77,92,worker_92_experiment_1,77,I want to run gcc <= 13.2.8 (1 nodes) on ethernet using local-scratch to run on CPU OR 8 GPU per node,cloud,5,"{'verdict': 'READY', 'reasoning': 'Sufficient CPU resources and ethernet. Does not meet the 8 GPU per node requirement, but can run on CPU.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",9,False,1,False,1,0,INCOMPATIBLE,READY,software: gcc@13.2.8 is missing|compute: Not enough GPUs per node. Need 8 have 2|storage: missing requested storage local-scratch,gcc,8,1,False,0,OR,False,False,Agent said READY but constraints failed,False,1,1,0,1,1,0,0
15410,experiment_1_worker_92_prompt_78,92,worker_92_experiment_1,78,I want to run petsc4py == 4.21.3 (1 cores) on omnipath using nfs to run on CPU  AND 7 GPU per node,cloud,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'petsc4py is not pre-installed, and the cluster only has 2 GPUs while the request requires 7.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: petsc4py@4.21.3 is missing|compute: Not enough GPUs per node. Need 7 have 2|network: missing requested fabric omnipath,petsc4py,7,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,1,1,0,0
15411,experiment_1_worker_92_prompt_38,92,worker_92_experiment_1,38,I need openmm available for a 1 cores job with support for low latency MPI,cloud,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'OpenMM is not installed in any of the listed conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",4,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: openmm@3.29.13 is missing,openmm,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
15412,experiment_1_worker_92_prompt_79,92,worker_92_experiment_1,79,I need to request 1 cores to run horovod <= 0.2.13 to run on CPU OR 5 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': ""Horovod is not installed in any conda environment. There are also not enough GPU's to meet the request."", 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: horovod@0.2.13 is missing|compute: Not enough GPUs per node. Need 5 have 2,horovod,5,1,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15413,experiment_1_worker_92_prompt_45,92,worker_92_experiment_1,45,I need biopython available for a 1 cores job with support for low latency MPI to run on CPU OR 6 GPU per node,cloud,2,"{'verdict': 'READY', 'reasoning': 'Cluster has biopython, sufficient CPU cores, and ethernet for low latency MPI.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",4,False,1,False,1,0,INCOMPATIBLE,READY,"software: biopython@2.9.9 has another version, but this requirement is not satisfied.",biopython,0,1,True,1,,False,False,Agent said READY but constraints failed,False,1,0,1,0,0,0,0
15414,experiment_1_worker_92_prompt_13,92,worker_92_experiment_1,13,I need osu-benchmarks available for a 1 cores job to run on CPU OR 3 GPU per node,cloud,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'osu-benchmarks is not pre-installed or available as a container image in the cluster. Therefore, the request cannot be fulfilled.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",3,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: osu-benchmarks@5.2.4 is missing,osu-benchmarks,0,1,False,0,,False,True,System fundamentally lacks resource.,False,1,0,0,0,0,0,0
15415,experiment_1_worker_92_prompt_5,92,worker_92_experiment_1,5,I want a system to run bitsandbytes with 390 nodes to run on CPU  AND 5 GPU per node,cloud,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested number of GPUs (5 per node) nor does it have the number of requested nodes (390).', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",3,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: bitsandbytes@0.2.5 is missing,bitsandbytes,0,1,False,0,,False,True,System fundamentally lacks resource.,False,1,0,0,0,0,0,0
15416,experiment_1_worker_92_prompt_56,92,worker_92_experiment_1,56,I want to run magma <= 2.6.2 (1 cores) on ethernet using lustre with support for low latency MPI to run on CPU OR 8 GPU per node,cloud,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have enough GPUs to satisfy the request of 8 GPUs per node. It only has 2.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",10,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: magma@2.6.2 is missing|compute: Not enough GPUs per node. Need 8 have 2|storage: missing requested storage lustre,magma,8,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,0,0
15417,experiment_1_worker_92_prompt_52,92,worker_92_experiment_1,52,I want a system to run clearml (<= 0.13.2) with 1 nodes to run on CPU  AND 1 GPU per node,cloud,3,"{'verdict': 'READY', 'reasoning': 'The cluster has available CPU and GPU resources to fulfill the request of 1 CPU node and 1 GPU node. The system has A100 GPUs and sufficient CPU and memory resources to support the request.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,False,1,False,1,0,INCOMPATIBLE,READY,software: clearml@0.13.2 is missing,clearml,1,1,False,0,AND,False,False,Agent said READY but constraints failed,False,1,1,0,0,0,0,0
15418,experiment_1_worker_92_prompt_51,92,worker_92_experiment_1,51,I need to run a job with petsc with support for low latency MPI to run on CPU  AND 8 GPU per node,cloud,1,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has only 2 GPUs per node, while the request requires 8. PETSc is also not pre-installed in the listed conda environment.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Need 8 GPUs per node', 'PETSc must be installed']}",2,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: petsc is missing,petsc,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
15419,experiment_1_worker_92_prompt_37,92,worker_92_experiment_1,37,I want a system to run haystack-ai (== 2.14.4) with 3 nodes,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Haystack is not pre-installed, and the GPU utilization reporting is inconsistent. While CPU and memory seem available, the setup and configuration, including GPU access within Kubernetes, is unknown.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: haystack-ai@2.14.4 is missing,haystack-ai,0,3,False,0,NONE,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15420,experiment_1_worker_92_prompt_4,92,worker_92_experiment_1,4,I need to run pymatgen >= 1.10.9 for a 1 cores workload with support for low latency MPI to run on CPU  AND 2 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'pymatgen >= 1.10.9 is not installed in the available conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pymatgen@1.10.9 is missing,pymatgen,2,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
15421,experiment_1_worker_92_prompt_97,92,worker_92_experiment_1,97,I want to right now run mvapich2 == 2.5.0 via singularity with 1 cores on omnipath and lustre with support for low latency MPI to run on CPU OR 3 GPU per node,cloud,7,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'mvapich2 version 2.5.0 is not installed in conda environments and singularity image availability is unknown. Omnipath cannot be verified.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",12,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,compute: Not enough GPUs per node. Need 3 have 2|network: missing requested fabric omnipath|storage: missing requested storage lustre,mvapich2,3,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,1,1
15422,experiment_1_worker_92_prompt_94,92,worker_92_experiment_1,94,I need to request 1 cores to run gpcnet == 1.3.7 to run on CPU OR 7 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have nodes with 7 GPUs available. Each node only has 2 A100 GPUs. gpcnet==1.3.7 is not installed.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Node only has 2 A100 GPUs', 'gpcnet==1.3.7 is not pre-installed']}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: gpcnet@1.3.7 is missing|compute: Not enough GPUs per node. Need 7 have 2,gpcnet,7,1,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
15423,experiment_1_worker_92_prompt_62,92,worker_92_experiment_1,62,I want a system to run laghos (>= 3.1.2) with 214 nodes,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'I cannot verify that Laghos is installed with version >= 3.1.2. Additionally, I cannot confirm there are 214 nodes available.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",7,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: laghos@3.1.2 is missing|compute: not enough nodes 140 < 214,laghos,0,214,False,0,NONE,False,True,System fundamentally lacks resource.,False,1,1,0,0,0,0,0
15424,experiment_1_worker_92_prompt_19,92,worker_92_experiment_1,19,I want to run mdanalysis == 0.19.3 (1 cores) on omnipath using local-scratch with support for low latency MPI to run on CPU OR 2 GPU per node,cloud,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'mdanalysis is not installed, and MPI is not supported.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",10,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: mdanalysis@0.19.3 is missing|network: missing requested fabric omnipath|storage: missing requested storage local-scratch,mdanalysis,2,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,0,0
15425,experiment_1_worker_92_prompt_40,92,worker_92_experiment_1,40,I need to run a job with pytorch with support for low latency MPI,cloud,1,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'PyTorch is not pre-installed in any of the conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",2,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pytorch is missing,pytorch,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
15426,experiment_1_worker_92_prompt_15,92,worker_92_experiment_1,15,I want a system to run trl (>= 3.10.10) with 1 cores to run on CPU  AND 2 GPU per node,cloud,3,"{'verdict': 'READY', 'reasoning': 'Cluster has the requested GPUs, CPU and memory. TRL is not installed but Conda is available.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,False,1,False,1,0,INCOMPATIBLE,READY,software: trl@3.10.10 is missing,trl,2,1,False,0,AND,False,False,Agent said READY but constraints failed,False,1,1,0,0,0,0,0
15427,experiment_1_worker_92_prompt_74,92,worker_92_experiment_1,74,"I want to request to run cp2k >= 9.1, on 1525 nodes, and nfs backend with support for low latency MPI to run on CPU OR 6 GPU per node",cloud,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster does not have the requested number of nodes (1525). Only 140 nodes are available. Cannot determine if CP2K version 9.1 is available.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Insufficient nodes', 'CP2K version not verified']}",9,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: cp2k@9.1 is missing|compute: Not enough GPUs per node. Need 6 have 2|compute: not enough nodes 140 < 1525|network: missing requested fabric omnipath,cp2k,6,1525,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
15428,experiment_1_worker_92_prompt_34,92,worker_92_experiment_1,34,I want to run uvicorn >= 3.12.7 (1 cores) on ethernet using lustre with support for low latency MPI to run on CPU OR 2 GPU per node,cloud,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Uvicorn version 3.12.7 is not verified as pre-installed and MPI is not supported. While the system has the underlying hardware and networking capabilities, the software dependency and MPI cannot be confirmed, making the cluster incompatible.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['uvicorn >= 3.12.7 not pre-installed', 'lustre availability not confirmed', 'MPI not supported']}",10,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: uvicorn@3.12.7 is missing|storage: missing requested storage lustre,uvicorn,2,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,0,0
15429,experiment_1_worker_92_prompt_31,92,worker_92_experiment_1,31,I want to run nccl == 2.12.12 (1 cores) on omnipath using nfs with support for low latency MPI to run on CPU  AND 3 GPU per node,cloud,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has only 2 GPUs, but the request requires 3. NCCL 2.12.12 is not installed.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",10,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: nccl@2.12.12 is missing|compute: Not enough GPUs per node. Need 3 have 2|network: missing requested fabric omnipath,nccl,3,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,0,0
15430,experiment_1_worker_92_prompt_27,92,worker_92_experiment_1,27,I need dask available for a 1 cores job with support for low latency MPI to run on CPU  AND 5 GPU per node,cloud,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Cluster does not meet the GPU requirement of 5 GPUs per node, as only 2 are available. MPI support is also unavailable. Dask *is* available, but the GPU limitation makes the request impossible.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Insufficient GPUs per node.', 'MPI support missing.']}",4,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: dask@0.15.7 has another version, but this requirement is not satisfied.",dask,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
15431,experiment_1_worker_92_prompt_18,92,worker_92_experiment_1,18,I want a system to run cython (>= 3.8.7) with 2456 nodes with support for low latency MPI to run on CPU OR 5 GPU per node,cloud,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Cython is not pre-installed. The requested number of GPUs per node is not available. The requested node count is likely constrained. MPI is not configured.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['GPU count per node (request: 5, available: 2)', 'Cython not pre-installed', 'Node count likely constrained']}",8,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: cython@3.8.7 is missing|compute: Not enough GPUs per node. Need 5 have 2|compute: not enough nodes 140 < 2456,cython,5,2456,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
15432,experiment_1_worker_92_prompt_92,92,worker_92_experiment_1,92,I need pymatgen available for a 1 cores job with support for low latency MPI to run on CPU OR 6 GPU per node,cloud,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Pymatgen is not installed in any of the conda environments.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",4,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pymatgen@3.6.3 is missing,pymatgen,0,1,True,1,,False,True,System fundamentally lacks resource.,True,1,0,1,0,0,0,0
15433,experiment_1_worker_92_prompt_29,92,worker_92_experiment_1,29,I want to run mendeleev <= 2.15.1 (1 cores) on ethernet using local-scratch to run on CPU  AND 7 GPU per node,cloud,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster only has 2 GPUs, but the request requires 7 GPUs per node.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,1,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: mendeleev@2.15.1 is missing|compute: Not enough GPUs per node. Need 7 have 2|storage: missing requested storage local-scratch,mendeleev,7,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,1,1,0,0
